tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	10311	1	u,Отдых закончился\0	u,В Сад Бытия\0	u,Поговорите со Слаки, Тетрархом котов в Древнем Городе Аркан.\\n\0	0															0															0															206433.00000000	92096.00000000	-549.00000000	0																																	0	90	0	1	u,Слаки\0	0	1	1	1	33032								207798.00000000	112440.00000000	-2065.00000000	u,Нет требований\0	u,На материке Магмельд существует Сад Бытия, в котором собраны образцы всех животных и растений, созданных богами. Материк погружается в хаос, что же происходит с Садом?\0	0																																																																									0				0	0	0	1	0	3	15623	15624	57									3	7168395	314008	489220									1	0							
1	10311	-1	u,Отдых закончился\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	a,	1	1	1	1	33032								207798.00000000	112440.00000000	-2065.00000000	u,Нет требований\0	u,На материке Магмельд существует Сад Бытия, в котором собраны образцы всех животных и растений, созданных богами. Материк погружается в хаос, что же происходит с Садом?\0	0																																																																									0				0	0	0	1	0	3	15623	15624	57									3	7168395	314008	489220									1	1							
1	10312	1	u,Брошенные существа\0	u,Устранить Афроса\0	u,Уничтожьте Афроса, заточенного в центральной тюрьме Сада Бытия.\\n\0	1	1025775														1	0														1	1														213732.00000000	115288.00000000	-884.00000000	0																																	0	90	0	1	u,Афрос\0	0	1	1	1	33031								0.00000000	0.00000000	0.00000000	u,Выполненное задание Вывернутая ось сотворения мира\0	u,В центре Сада Бытия заключено растение под названием Афрос. Оно появилось вследствие множественных опытов Богов. Богам вскоре надоело заниматься этим растением- и они заключили его в это место, как угрозу для жизни. С тех пор прошло много лет, и уже никто не помнит, как это растение появилось на свет.\0	0																																																																									0				0	10310	0	1	0	3	15625	15623	15624									3	0	46847289	2073948									1	0							
1	10312	2	u,Брошенные существа\0	u,Служитель падшего бога\0	u,Вы уничтожили Афроса. Возьмите Знаки и отправляйтесь к Горфине!\\n\0	0															0															0															207798.00000000	112440.00000000	-2065.00000000	0																																	0	90	0	1	u,Горфина\0	0	1	1	1	33031								0.00000000	0.00000000	0.00000000	u,Выполненное задание Вывернутая ось сотворения мира\0	u,В центре Сада Бытия заключено растение под названием Афрос. Оно появилось вследствие множественных опытов Богов. Богам вскоре надоело заниматься этим растением- и они заключили его в это место, как угрозу для жизни. С тех пор прошло много лет, и уже никто не помнит, как это растение появилось на свет.\0	0																																																																									0				0	10310	0	1	0	3	15625	15623	15624									3	0	46847289	2073948									1	1							
1	10312	-1	u,Брошенные существа\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	a,	1	1	1	1	33031								0.00000000	0.00000000	0.00000000	u,Выполненное задание Вывернутая ось сотворения мира\0	u,В центре Сада Бытия заключено растение под названием Афрос. Оно появилось вследствие множественных опытов Богов. Богам вскоре надоело заниматься этим растением- и они заключили его в это место, как угрозу для жизни. С тех пор прошло много лет, и уже никто не помнит, как это растение появилось на свет.\0	0																																																																									0				0	10310	0	1	0	3	15625	15623	15624									3	0	46847289	2073948									1	2							
1	10315	1	u,К месту ссылки предателя\0	u,Встреча с Оперой\0	u,Найдите Оперу, кота-воина в Тюрьме Изгнанников Тьмы, переместившись туда при помощи Хранителя Портала Рукхи.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	3	u,Опера\0	1	0	0	1	32893								206433.00000000	92096.00000000	-549.00000000	u,Нет требований\0	u,Тетрарх кошек Слаки из Древнего Города Аркана попросил Вас навестить Тюрьму Изгнанников Тьмы, чтобы помочь Опере, который изучает труп предателя Спасии.\0	0																																																																									0				0	0	0	304	0	3	15623	15624	57									3	4038093	170839	279513									1	0							
1	10315	-1	u,К месту ссылки предателя\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	3	a,	1	1	1	1	32893								206433.00000000	92096.00000000	-549.00000000	u,Нет требований\0	u,Тетрарх кошек Слаки из Древнего Города Аркана попросил Вас навестить Тюрьму Изгнанников Тьмы, чтобы помочь Опере, который изучает труп предателя Спасии.\0	0																																																																									0				0	0	0	304	0	3	15623	15624	57									3	4038093	170839	279513									1	1							
1	10316	1	u,Нетленные воспоминания о прошлом\0	u,Уничтожение Спасии\0	u,Убейте Спасию, проникнув в его видения.\\n(Квест, доступный для выполнения только в обычных битвах Спасии)\\n\0	0															0															0															184901.00000000	143307.00000000	-11761.00000000	0																																	0	90	0	3	u,Спасия\0	1	0	0	1	32946								175467.00000000	148287.00000000	-11626.00000000	u,Выполненный квест: К месту ссылки предателя…\0	u,Кот-воин Опера, находящийся в Тюрьме Изгнанников Тьмы, просит Вас проникнуть в мысли предателя Спасии и утихомирить его.\0	0																																																																									0				0	10315	0	304	0	3	15625	15623	15624									3	0	54093924	2394760									1	0							
1	10316	2	u,Нетленные воспоминания о прошлом\0	u,Встреча с Оперой\0	u,Возвращайтесь к Опере.\\n\0	0															0															0															184901.00000000	143307.00000000	-11761.00000000	0																																	0	90	0	3	u,Опера\0	0	0	0	1	32946								175467.00000000	148287.00000000	-11626.00000000	u,Выполненный квест: К месту ссылки предателя…\0	u,Кот-воин Опера, находящийся в Тюрьме Изгнанников Тьмы, просит Вас проникнуть в мысли предателя Спасии и утихомирить его.\0	0																																																																									0				0	10315	0	304	0	3	15625	15623	15624									3	0	54093924	2394760									1	1							
1	10316	-1	u,Нетленные воспоминания о прошлом\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	3	a,	1	1	1	1	32946								175467.00000000	148287.00000000	-11626.00000000	u,Выполненный квест: К месту ссылки предателя…\0	u,Кот-воин Опера, находящийся в Тюрьме Изгнанников Тьмы, просит Вас проникнуть в мысли предателя Спасии и утихомирить его.\0	0																																																																									0				0	10315	0	304	0	3	15625	15623	15624									3	0	54093924	2394760									1	2							
1	10317	1	u,Ведьма Орбиса\0	u,Посланник Богов\0	u,Воин котов Опера посоветовал Вам идти к Посланнику Бога Типиа. По словам Оперы, Типиа будет в Храме Орбиса.\0	0															0															0															210422.00000000	50506.00000000	-8326.00000000	0																																	0	95	0	3	u,Посланник Бога Типиа\0	0	1	1	1	32946								175467.00000000	148287.00000000	-11626.00000000	u,Выполненный квест: Нетленные воспоминания о прошлом\0	u,Кот-воин Опера знакомит Вас с тем, кто сможет пролить свет на рассказ Спасии…\0	0																																																																									0				0	10316	0	1	0	3	15623	15624	57									3	7412805	331969	506760									1	0							
1	10317	-1	u,Ведьма Орбиса\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	95	0	3	a,	1	1	1	1	32892								175467.00000000	148287.00000000	-11626.00000000	u,Выполненный квест: Нетленные воспоминания о прошлом\0	u,Кот-воин Опера знакомит Вас с тем, кто сможет пролить свет на рассказ Спасии…\0	0																																																																									0				0	10316	0	1	0	3	15623	15624	57									3	7412805	331969	506760									1	1							
1	10318	1	u,Растлевающая Тьма\0	u,Проклятые Жертвы\0	u,По просьбе Посланника Бога Типиа уничтожьте проклятых древних героев, обитающих в Храме Орбиса, и соберите Проклятую Слизь.\\nЦели охоты: Проклятый Жертва Орбиса, Проклятый Страж Орбиса, Проклятый Метатель Орбиса, Проклятый Ученый Орбиса, Проклятый Древний Герой Орбиса, Проклятый Старший Ученый Орбиса.\0	1	17733														1	0														1	8														207754.00000000	51656.00000000	-14912.00000000	1	207754.00000000	51656.00000000	-14912.00000000																						769								0	95	0	1	u,Храм Орбиса\0	1	1	1	1	32892								210422.00000000	50506.00000000	-8326.00000000	u,Выполненный квест: Ведьма Орбиса\0	u,Ведьма Орбиса и Посланник Бога Типиа, стремясь узнать тайну Храма Орбиса, рассказывают о Растлевающей Тьме.\0	0																																																																									0				0	0	0	304	0	3	15623	15624	57									3	79260650	3625345	5427900									1	0							
1	10318	2	u,Растлевающая Тьма\0	u,Возвращайтесь к Типиа\0	u,Вы успешно уничтожили Октависа. Возвращайтесь к Посланнику Бога Типиа!\\n\0	0															0															0															210422.00000000	50506.00000000	-8326.00000000	0																																	0	95	0	1	u,Посланник Бога Типиа\0	1	1	1	1	32892								210422.00000000	50506.00000000	-8326.00000000	u,Выполненный квест: Ведьма Орбиса\0	u,Ведьма Орбиса и Посланник Бога Типиа, стремясь узнать тайну Храма Орбиса, рассказывают о Растлевающей Тьме.\0	0																																																																									0				0	0	0	304	0	3	15623	15624	57									3	79260650	3625345	5427900									1	1							
1	10318	-1	u,Растлевающая Тьма\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	95	0	1	a,	1	1	1	1	32892								210422.00000000	50506.00000000	-8326.00000000	u,Выполненный квест: Ведьма Орбиса\0	u,Ведьма Орбиса и Посланник Бога Типиа, стремясь узнать тайну Храма Орбиса, рассказывают о Растлевающей Тьме.\0	0																																																																									0				0	0	0	304	0	3	15623	15624	57									3	79260650	3625345	5427900									1	2							
1	10320	1	u,На центральную площадь\0	u,Встреча с Теодором\0	u,Встретьте Теодора на центральной площади деревни.\\n\0	0															0															0															-114355.00000000	255041.00000000	-1528.00000000	0																																	0	1	20	3	u,Теодор\0	0	1	0	1	32972								-114371.00000000	260304.00000000	-1192.00000000	u,Нет требований\0	u,Археолог Пантеон озабочен наплывом переселенцев с Говорящего Острова...\0	0																																																																									0				1	0	0	30	0	3	57	15623	15624									3	3000	30	10									1	0							
1	10320	-1	u,На центральную площадь\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	a,	0	1	0	1	32972								-114371.00000000	260304.00000000	-1192.00000000	u,Нет требований\0	u,Археолог Пантеон озабочен наплывом переселенцев с Говорящего Острова...\0	0																																																																									0				1	0	0	30	0	3	57	15623	15624									3	3000	30	10									1	1							
1	10321	1	u,Статус Рейнджера\0	u,Встреча с Шенон\0	u,По словам Теодора, для того чтобы попасть в отряд рейнджеров, необходимо присоединиться к новобранцам. Отправляйтесь на Говорящий Остров и найдите там Шенон, которая отвечает за новобранцев.\\n\0	0															0															0															-111384.00000000	255882.00000000	-1440.00000000	0																																	0	1	20	3	u,Шенон\0	0	1	0	1	32975								-114355.00000000	255041.00000000	-1528.00000000	u,Выполненный квест: Пройти к центральной площади\0	u,Теодор, отвечающий за подготовку рейнджеров Деревни Говорящего Острова, набирает новый отряд…\0	0																																																																									0				1	10320	0	30	0	3	57	15623	15624									3	5000	40	50									1	0							
1	10321	-1	u,Статус Рейнджера\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	a,	1	1	1	1	32975								-114355.00000000	255041.00000000	-1528.00000000	u,Выполненный квест: Пройти к центральной площади\0	u,Теодор, отвечающий за подготовку рейнджеров Деревни Говорящего Острова, набирает новый отряд…\0	0																																																																									0				1	10320	0	30	0	3	57	15623	15624									3	5000	40	50									1	1							
1	10322	1	u,В поисках чудодейственной энергии\0	u,В поисках Ивейна\0	u,По словам Шенон, Ивейн может рассказать о том, как получить контроль над необычайно мощными силами. Хотя это кажется маловероятным, все же стоит поговорить с Ивейном.\\n\0	0															0															0															-110760.00000000	253451.00000000	-1736.00000000	0																																	0	1	20	3	u,Ивейн\0	0	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	0							
1	10322	2	u,В поисках чудодейственной энергии\0	u,Проба оружия\0	u,Быть может, драться с чучелом скучно, однако опробовать оружие следует именно на нем. Выберите одно из чучел возле Ивейна и атакуйте, пока оно не исчезнет.\0	0															0															0															-110324.00000000	253565.00000000	-1727.00000000	0																																	0	1	20	3	u,Гид Новичков\0	1	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	1							
1	10322	3	u,В поисках чудодейственной энергии\0	u,Чучело повержено\0	u,Хоть и скучно атаковать неподвижное чучело, а все-таки нужно оттачивать мастерство владения оружием. Теперь обратитесь к Ивейну.\\n\0	0															0															0															-110760.00000000	253451.00000000	-1736.00000000	0																																	0	1	20	3	u,Ивейн\0	0	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	2							
1	10322	4	u,В поисках чудодейственной энергии\0	u,Чудодейственная энергия\0	u,По словам Ивейна, существует некая чудодейственная энергия, способная преумножить Вашу мощь. Чтобы узнать больше, найдите Помощника Путешественников для Тренировки.\\n\0	0															0															0															-110704.00000000	253662.00000000	-1792.00000000	0																																	0	1	20	3	u,Помощник Путешественников для Тренировки\0	0	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	3							
1	10322	5	u,В поисках чудодейственной энергии\0	u,Могущество чудодейственной энергии\0	u,Чудодейственная энергия теперь под вашим контролем! Попробуйте еще раз атаковать чучело.\\n\0	0															0															0															-110324.00000000	253565.00000000	-1727.00000000	0																																	0	1	20	3	u,Основная Арена\0	1	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	4							
1	10322	6	u,В поисках чудодейственной энергии\0	u,Влияние чудодейственной энергии\0	u,Вы стали быстрее и сильнее. Обратитесь к Ивейну.\\n\0	0															0															0															-110760.00000000	253451.00000000	-1736.00000000	0																																	0	1	20	3	u,Ивейн\0	0	1	0	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	5							
1	10322	-1	u,В поисках чудодейственной энергии\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	a,	1	1	1	1	32974								-111384.00000000	255882.00000000	-1440.00000000	u,Выполненный квест : Статус Рейнджера\0	u,Шенон говорит, что может научить начинающих путешественников, как овладеть новыми способностями…\0	0																																																																									0				1	10321	0	30	0	11	57	15623	15624	7816	7817	7818	7819	7820	7821	17	1060	11	7000	300	80	1	1	1	1	1	1	500	50	1	6							
1	10323	1	u,От практики  к действию!\0	u,В Подземный Тренировочный Зал\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале. Сначала найдите Холдена. Если Вы потеряли ключ, Вы сможете снова получить его у Ивейна.\\n\0	0															0															0															-110424.00000000	252523.00000000	-1984.00000000	0																																	0	1	20	3	u,Холден\0	0	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	0							
1	10323	2	u,От практики  к действию!\0	u,На помощь Стражникам\0	u,Попавшие в Подземный Тренировочный Зал Стражники продолжают биться с монстрами. Помогите Стражникам и уничтожьте чудовищ.\\n\\nЦель охоты: Льстец Хаск.\\n\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Подземный Тренировочный Зал\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	1							
1	10323	3	u,От практики  к действию!\0	u,Монстры уничтожены\0	u,Вы уничтожили всех монстров в Подземном Тренировочном Зале. Поговорите со Стражником.\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Стражник\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, заманив их в воинскую Арену…\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	2							
1	10323	4	u,От практики  к действию!\0	u,Применить Заряды Души\0	u,Вы получили от Стражника Заряды Души. После того как подготовите их к автоматической работе, обратитесь к Стражнику.\\n(Чтобы Заряды Души срабатывали автоматически, поместите их на панель быстрого доступа и щелкните по ним правой кнопкой мыши.)\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Стражник\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	3							
1	10323	5	u,От практики  к действию!\0	u,Применить Заряды Духа\0	u,Вы получили от Стражника Заряды Духа. После того как подготовите их к автоматической работе, обратитесь к Стражнику.\\n(Чтобы Заряды Духа срабатывали автоматически, поместите их на панель быстрого доступа и щелкните по ним правой кнопкой мыши.)\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Стражник\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	3							
1	10323	6	u,От практики  к действию!\0	u,Опять монстры\0	u,Все исчезнувшие монстры появились вновь. Уничтожьте их, используя Заряды Души.\\nЦель охоты: Льстец Хаск.\\n\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Подземный Тренировочный Зал\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	4							
1	10323	7	u,От практики  к действию!\0	u,Опять монстры\0	u,Все исчезнувшие монстры появились вновь. Уничтожьте их, используя Заряды Духа.\\nЦель охоты: Льстец Хаск\\n\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Подземный Тренировочный Зал\0	1	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	5							
1	10323	8	u,От практики  к действию!\0	u,К Шенон\0	u,Вы уничтожили всех монстров в Подземном Тренировочном Зале. Кажется, больше их здесь не появится. Поговорите с Шенон об этом месте.\\nХаймон выведет Вас наружу.\\n\0	0															0															0															-111384.00000000	255882.00000000	-1440.00000000	0																																	0	1	20	3	u,Шенон\0	0	1	0	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит уничтожить всех монстров, которые могут все еще оставаться в Подземном Тренировочном Зале.\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									2	6	7						
1	10323	-1	u,От практики  к действию!\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	a,	1	1	1	1	33464								-110760.00000000	253451.00000000	-1736.00000000	u,Выполненный квест: В поисках Чудодейственной Энергии\0	u,Ивейн просит Вас уничтожить монстров искушенных на боевой Арене\0	0																																																																									0				1	10322	0	30	0	3	57	15623	15624									3	9000	300	150									1	8							
1	10324	1	u,Встреча с Галлинтом\0	u,Посетите Галлинта\0	u,Говорят, Галлинт из Администрации - очень опытный и мудрый учитель. Посетите его.\\n\0	0															0															0															-116697.00000000	255513.00000000	-1424.00000000	0																																	0	1	20	3	u,Галлинт\0	0	1	0	1	32974								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Эффект Чудодейственной Энергии\0	u,Шенон рекомендует посетить Галлинта и попросить у него совета относительно Ваших новых способностей…\0	0																																																																									0				1	10323	0	30	0	3	57	15623	15624									3	11000	1700	200									1	0							
1	10324	-1	u,Встреча с Галлинтом\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	a,	1	1	1	1	32974								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Эффект Чудодейственной Энергии\0	u,Шенон рекомендует посетить Галлинта и попросить у него совета относительно Ваших новых способностей…\0	0																																																																									0				1	10323	0	30	0	3	57	15623	15624									3	11000	1700	200									1	1							
1	10325	1	u,В поисках новых сил\0	u,Разговор с Галлинтом\0	u,Галлинт расскажет Вам, как обрести, сохранить и приумножить новые способности.\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	1	20	3	u,Галлинт\0	1	1	0	1	32980								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Встреча с Галлинтом\0	u,Галлинт посоветовал Вам и впредь осваивать новые силы и обещал с этим помочь.\0	0																																																																									0				1	10324	0	30	0	3	57	15623	15624									3	12000	3254	240									1	0							
1	10325	2	u,В поисках новых сил\0	u,Встреча с Магистром Талботом\0	u,Навестите Магистра Талбота, которого можно найти перед Административным Управлением, и станьте его учеником.\\n\0	0															0															0															-117355.00000000	255654.00000000	-1296.00000000	0																																	0	1	20	3	u,Магистр Талбот\0	0	1	0	1	32980								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Встреча с Галлинтом\0	u,Галлинт посоветовал Вам и впредь осваивать новые силы и обещал с этим помочь.\0	0																																																																									0				1	10324	0	30	0	3	57	15623	15624									3	12000	3254	240									1	1							
1	10325	3	u,В поисках новых сил\0	u,Посещение Мастера Синдета\0	u,Посетите Мастера Синдета, которого можно найти перед Административным Управлением, и станьте его учеником.\\n\0	0															0															0															-117632.00000000	255400.00000000	-1296.00000000	0																																	0	1	20	3	u,Мастер Синдет\0	0	1	0	1	32980								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Встреча с Галлинтом\0	u,Галлинт посоветовал Вам и впредь осваивать новые силы и обещал с этим помочь.\0	0																																																																									0				1	10324	0	30	0	3	57	15623	15624									3	12000	3254	240									1	1							
1	10325	4	u,В поисках новых сил\0	u,Посещение Мастера Блэка\0	u,Посетите Мастера Блэка, которого можно найти перед Административным Управлением, и станьте его учеником.\\n\0	0															0															0															-117399.00000000	255848.00000000	-1296.00000000	0																																	0	1	20	3	u,Мастер Блэк\0	0	1	0	1	32980								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Встреча с Галлинтом\0	u,Галлинт посоветовал Вам и впредь осваивать новые силы и обещал с этим помочь.\0	0																																																																									0				1	10324	0	30	0	3	57	15623	15624									3	12000	3254	240									1	1							
1	10325	5	u,В поисках новых сил\0	u,Посещение Префекта Герца\0	u,Посетите Префекта Герца, которого можно найти перед Административным Управлением, и станьте его учеником.\\n\0	0															0															0															-117606.00000000	255131.00000000	-1296.00000000	0																																	0	1	20	3	u,Префект Герц\0	0	1	0	1	32980								-116697.00000000	255513.00000000	-1424.00000000	u,Выполненный квест: Встреча с Галлинтом\0	u,Галлинт посоветовал Вам и впредь осваивать новые силы и обещал с этим помочь.\0	0																																																																									0				1	10324	0	30	0	3	57	15623	15624									3	12000	3254	240									1	1							
